163.832335 4.249898
164.011976 4.263678
164.191617 4.277621
164.371257 4.291730
164.550898 4.306007
164.730539 4.320459
164.910180 4.335089
165.089820 4.349899
165.269461 4.364897
165.449102 4.380086
165.628743 4.395469
165.808383 4.411054
165.988024 4.426842
166.167665 4.442842
166.347305 4.459058
166.526946 4.475495
166.706587 4.492161
166.886228 4.509058
167.065868 4.526198
167.245509 4.543584
167.425150 4.561223
167.604790 4.579124
167.784431 4.597293
167.964072 4.615738
168.143713 4.634468
168.323353 4.653492
168.502994 4.672817
168.682635 4.692456
168.862275 4.712414
169.041916 4.732707
169.221557 4.753340
169.401198 4.774330
169.580838 4.795685
169.760479 4.817419
169.940120 4.839546
170.119760 4.862080
170.299401 4.885035
170.479042 4.908427
170.658683 4.932273
170.838323 4.956590
171.017964 4.981396
171.197605 5.006712
171.377246 5.032558
171.556886 5.058957
171.736527 5.085932
171.916168 5.113508
172.095808 5.141713
172.275449 5.170575
172.455090 5.200123
172.634731 5.230393
172.814371 5.261420
172.994012 5.293242
173.173653 5.325898
173.353293 5.359435
173.532934 5.393899
173.712575 5.429344
173.892216 5.465826
174.071856 5.503407
174.251497 5.542154
174.431138 5.582140
174.610778 5.623448
174.790419 5.666165
174.970060 5.710392
175.149701 5.756238
175.329341 5.803824
175.508982 5.853288
175.688623 5.904781
175.868263 5.958476
176.047904 6.014570
176.227545 6.073284
176.407186 6.134875
176.586826 6.199636
176.766467 6.267911
176.946108 6.340102
177.125749 6.416682
177.305389 6.498218
177.485030 6.585394
177.664671 6.679045
177.844311 6.780209
178.023952 6.890195
178.203593 7.010682
178.383234 7.143889
178.562874 7.292816
178.742515 7.461670
178.922156 7.656613
179.101796 7.887198
179.281437 8.169429
179.461078 8.533304
179.640719 9.046179
